id,name,dateOfBirth,positionName,positionShortName,portraitUrl,currentMarketValue,Historique_Clubs_Stats,taille,Nationalité 1,Nationalité 2
4018,Daniel Baier,1984-05-18,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/4018-1534232227.jpg,0.0,"FC Augsburg (2014-2015): 0B, 1PD | FC Augsburg (2015-2016): 0B, 12PD | FC Augsburg (2016-2017): 0B, 6PD | FC Augsburg (2017-2018): 0B, 6PD | FC Augsburg (2018-2019): 0B, 10PD | FC Augsburg (2019-2020): 1B, 6PD",1.76,Allemagne,
4042,Brad Jones,1982-03-19,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/4042-1707300904.jpg,0.0,"Liverpool FC (2014-2015): 0B, 1PD",1.94,Australie,Angleterre
4055,Dean Marney,1984-01-31,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/4055-1520607622.jpg,0.0,"Burnley FC (2014-2015): 1B, 3PD | Burnley FC (2016-2017): 0B, 6PD | Burnley FC (2017-2018): 0B, 0PD",1.83,Angleterre,
4063,Stewart Downing,1984-07-22,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/4063-1719156645.jpg,0.0,"West Ham United (2014-2015): 1B, 2PD | Middlesbrough FC (2016-2017): 7B, 4PD",1.8,Angleterre,
4072,Peter Crouch,1981-01-30,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/4072-1719156908.jpg,0.0,"Stoke City (2014-2015): 19B, 5PD | Stoke City (2015-2016): 9B, 3PD | Stoke City (2016-2017): 14B, 5PD | Stoke City (2017-2018): 18B, 5PD | Burnley FC (2018-2019): 6B, 0PD",2.01,Angleterre,Irlande
4115,Chris Baird,1982-02-25,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/4115-1464949370.jpg,0.0,"West Bromwich Albion (2014-2015): 12B, 5PD",1.85,Irlande du Nord,
4190,Brian Murphy,1983-05-07,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/s_4190_1039_2013_03_07_1.jpg,0.0,"Cardiff City (2018-2019): 0B, 0PD",1.85,Irlande,
4192,Rafael van der Vaart,1983-02-11,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/4192-1406743555.jpg,0.0,"Real Betis Balompié (2015-2016): 5B, 4PD | Hamburger SV (2014-2015): 3B, 16PD",,Pays-Bas,Espagne
4208,Dominik Reinhardt,1984-12-19,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/4208-1406757785.jpg,0.0,"FC Augsburg (2014-2015): 0B, 0PD",1.88,Allemagne,
4233,Adam Federici,1985-01-31,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/s_4233_1032_2012_1.jpg,0.0,"AFC Bournemouth (2015-2016): 0B, 1PD | AFC Bournemouth (2016-2017): 0B, 0PD | AFC Bournemouth (2017-2018): 0B, 0PD",1.88,Australie,Italie
4241,Joleon Lescott,1982-08-16,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_4241_281_2013_10_18_1.jpg,0.0,"West Bromwich Albion (2014-2015): 0B, 0PD | West Bromwich Albion (2015-2016): 0B, 0PD | Aston Villa (2015-2016): 0B, 3PD | Sunderland AFC (2016-2017): 1B, 0PD",1.91,Angleterre,
4257,Samuel Eto'o,1981-03-10,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/4257-1683640611.jpg,0.0,"Everton FC (2014-2015): 8B, 3PD | UC Sampdoria (2014-2015): 5B, 3PD",1.8,Cameroun,Espagne
4267,Tim Howard,1979-03-06,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/4267-1587066706.jpg,0.0,"Everton FC (2014-2015): 0B, 1PD | Everton FC (2015-2016): 0B, 0PD",1.91,États-Unis,Hongrie
4277,Philippe Senderos,1985-02-14,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/4277-1686582058.jpg,0.0,"Aston Villa (2014-2015): 1B, 0PD",1.89,Suisse,Espagne
4310,Bogdan Lobonț,1978-01-18,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/4310-1408617141.jpg,0.0,"AS Roma (2014-2015): 0B, 0PD | AS Roma (2015-2016): 0B, 0PD | AS Roma (2016-2017): 0B, 0PD | AS Roma (2017-2018): 0B, 0PD",1.85,Roumanie,
4311,Maarten Stekelenburg,1982-09-22,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/4311-1719877701.jpg,0.0,"Southampton FC (2015-2016): 0B, 0PD | Everton FC (2016-2017): 0B, 1PD | Everton FC (2017-2018): 0B, 0PD | Everton FC (2018-2019): 0B, 0PD | Everton FC (2019-2020): 0B, 0PD",1.97,Pays-Bas,
4315,John Heitinga,1983-11-15,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/4315-1406751625.jpg,0.0,"Hertha BSC (2014-2015): 2B, 4PD",,Pays-Bas,
4321,Steven Pienaar,1982-03-17,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/4321-1485265394.jpg,0.0,"Everton FC (2014-2015): 6B, 4PD | Everton FC (2015-2016): 4B, 2PD | Sunderland AFC (2016-2017): 6B, 10PD",1.7,Afrique du Sud,
4357,Klaas-Jan Huntelaar,1983-08-12,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/4357-1684166367.jpg,0.0,"FC Schalke 04 (2014-2015): 1B, 5PD | FC Schalke 04 (2015-2016): 3B, 13PD | FC Schalke 04 (2016-2017): 14B, 3PD | FC Schalke 04 (2020-2021): 2B, 5PD",,Pays-Bas,
4360,Arjen Robben,1984-01-23,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/4360-1719545379.jpg,0.0,"Bayern Munich (2014-2015): 4B, 10PD | Bayern Munich (2015-2016): 4B, 9PD | Bayern Munich (2016-2017): 6B, 15PD | Bayern Munich (2017-2018): 6B, 15PD | Bayern Munich (2018-2019): 6B, 8PD",1.8,Pays-Bas,
4380,Robin van Persie,1983-08-06,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/4380-1707301752.jpg,0.0,"Manchester United (2014-2015): 3B, 9PD",1.83,Pays-Bas,
4607,Roel Brouwers,1981-11-28,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/4607-1473702868.jpg,0.0,"Borussia Mönchengladbach (2014-2015): 6B, 1PD | Borussia Mönchengladbach (2015-2016): 5B, 1PD",,Pays-Bas,
4624,Jos Hooiveld,1983-04-22,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_4624_180_2012_1.jpg,0.0,"Southampton FC (2014-2015): 0B, 0PD",1.93,Pays-Bas,
4672,Nigel de Jong,1984-11-30,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/4672-1448982742.jpg,0.0,"AC Milan (2014-2015): 0B, 2PD | AC Milan (2015-2016): 0B, 1PD",1.74,Pays-Bas,Suriname
4673,Wesley Sneijder,1984-06-09,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/4673-1684166804.jpg,0.0,"OGC Nice (2017-2018): 1B, 2PD",1.7,Pays-Bas,
4687,Aaron Hunt,1986-09-04,Attacking Midfield,AM,https://img.a.transfermarkt.technology/portrait/big/4687-1532340699.jpg,0.0,"VfL Wolfsburg (2014-2015): 15B, 6PD | VfL Wolfsburg (2015-2016): 1B, 1PD | Hamburger SV (2015-2016): 2B, 7PD | Hamburger SV (2016-2017): 9B, 7PD | Hamburger SV (2017-2018): 3B, 13PD",,Allemagne,Angleterre
4691,Peter Niemeyer,1983-11-22,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/4691-1500628736.jpg,0.0,"Hertha BSC (2014-2015): 8B, 2PD | SV Darmstadt 98 (2015-2016): 0B, 12PD | SV Darmstadt 98 (2016-2017): 2B, 7PD",1.91,Allemagne,
4746,David Yelldell,1981-10-01,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/4746-1468915299.jpg,0.0,"Bayer 04 Leverkusen (2014-2015): 0B, 0PD | Bayer 04 Leverkusen (2015-2016): 1B, 0PD",1.94,États-Unis,Allemagne
4796,Kader Mangane,1983-03-23,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_4796_289_2013_03_08_1.jpg,0.0,"GFC Ajaccio (2015-2016): 4B, 1PD | RC Strasbourg Alsace (2017-2018): 0B, 1PD",1.93,Sénégal,France
5017,Niklas Moisander,1985-09-29,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5017-1535124028.jpg,0.0,"UC Sampdoria (2015-2016): 3B, 0PD | SV Werder Bremen (2016-2017): 1B, 0PD | SV Werder Bremen (2017-2018): 0B, 0PD | SV Werder Bremen (2018-2019): 0B, 1PD | SV Werder Bremen (2019-2020): 0B, 0PD | SV Werder Bremen (2020-2021): 6B, 0PD",1.83,Finlande,
5023,Gianluigi Buffon,1978-01-28,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/5023-1713425275.jpg,0.0,"Paris Saint-Germain (2018-2019): 1B, 0PD",1.92,Italie,
5169,Hélder Postiga,1982-08-02,Centre-Forward,CF,,/helder-postiga/profil/spieler/5169,182.0,1.82,Portugal,
5286,Gaël Givet,1981-10-09,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_5286_11300_2012_1.jpg,0.0,"Thonon Évian Grand Genève FC (2014-2015): 0B, 0PD",1.81,France,
5293,Sébastien Squillaci,1980-08-11,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5293-1722267011.jpg,0.0,"SC Bastia (2014-2015): 0B, 3PD | SC Bastia (2015-2016): 2B, 1PD | SC Bastia (2016-2017): 0B, 1PD",1.85,France,Italie
5301,Djibril Sidibé,1982-03-23,Defensive Midfield,DM,,0.0,"Everton FC (2019-2020): 7B, 3PD | LOSC Lille (2014-2015): 4B, 1PD | LOSC Lille (2015-2016): 2B, 0PD | FC Toulouse (2024-2025): 4B, 8PD",1.8,Mali,France
5303,Souleymane Camara,1982-12-22,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/5303-1449589446.jpg,0.0,"Montpellier HSC (2014-2015): 31B, 2PD | Montpellier HSC (2015-2016): 13B, 17PD | Montpellier HSC (2016-2017): 18B, 6PD | Montpellier HSC (2017-2018): 20B, 7PD | Montpellier HSC (2018-2019): 12B, 1PD | Montpellier HSC (2019-2020): 15B, 1PD",1.74,Sénégal,France
5338,Rémy Vercoutre,1980-06-26,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/s_5338_1041_2012_1.jpg,0.0,"SM Caen (2014-2015): 0B, 0PD | SM Caen (2015-2016): 0B, 0PD | SM Caen (2016-2017): 0B, 1PD | SM Caen (2017-2018): 0B, 0PD",1.85,France,
5339,Jérémie Bréchet,1979-08-14,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_5339_40_2012_1.jpg,0.0,"GFC Ajaccio (2015-2016): 1B, 3PD",1.87,France,
5345,Youssouf Hadji,1980-02-25,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/5345-1736804962.jpg,0.0,"AS Nancy-Lorraine (2016-2017): 12B, 8PD",1.83,Maroc,France
5348,Florent Balmont,1980-02-02,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/5348-1448526491.jpg,0.0,"LOSC Lille (2014-2015): 6B, 12PD | LOSC Lille (2015-2016): 3B, 19PD | Dijon FCO (2016-2017): 3B, 8PD | Dijon FCO (2017-2018): 13B, 8PD | Dijon FCO (2018-2019): 7B, 14PD | Dijon FCO (2019-2020): 9B, 5PD",1.68,France,
5404,Jérémy Mathieu,1983-10-29,Left-Back,LB,https://img.a.transfermarkt.technology/portrait/big/5404-1744010770.jpg,0.0,"FC Barcelona (2014-2015): 12B, 4PD | FC Barcelona (2015-2016): 11B, 5PD | FC Barcelona (2016-2017): 2B, 4PD",1.89,France,
5406,Benoît Pedretti,1980-11-12,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5406-1517243197.jpg,0.0,"AS Nancy-Lorraine (2016-2017): 5B, 6PD",1.78,France,Italie
5422,Philippe Mexès,1982-03-30,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5422-1448982185.jpg,0.0,"AC Milan (2014-2015): 2B, 0PD | AC Milan (2015-2016): 1B, 0PD",1.87,France,
5430,Lionel Mathis,1981-10-04,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5430-1449825973.jpg,0.0,"EA Guingamp (2014-2015): 5B, 5PD | EA Guingamp (2015-2016): 3B, 4PD",1.74,France,
5451,Alaeddine Yahia,1981-09-26,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_5451_826_2012_2.jpg,0.0,"SM Caen (2014-2015): 4B, 2PD | SM Caen (2015-2016): 0B, 2PD | SM Caen (2016-2017): 1B, 5PD",1.87,Tunisie,France
5457,Gaël Danic,1981-11-19,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/5457-1702914335.jpg,0.0,"Olympique Lyon (2014-2015): 1B, 1PD | SC Bastia (2014-2015): 1B, 11PD | SC Bastia (2015-2016): 5B, 14PD | SC Bastia (2016-2017): 10B, 11PD",1.76,France,
5461,Florent Malouda,1980-06-13,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/5461-1555058568.jpg,0.0,"FC Metz (2014-2015): 2B, 7PD",1.77,France,Guyane Française
5474,Zoumana Camara,1979-04-03,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_5474_583_2013_10_24_1.jpg,0.0,"Paris Saint-Germain (2014-2015): 2B, 0PD",1.82,France,Sénégal
5477,Rod Fanni,1981-12-06,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/5477-1583613569.jpg,0.0,"Olympique Marseille (2014-2015): 3B, 1PD | Olympique Marseille (2016-2017): 3B, 1PD",1.86,France,Bénin
5486,Seydou Keita,1980-01-16,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/5486-1448466474.jpg,0.0,"AS Roma (2014-2015): 9B, 4PD | AS Roma (2015-2016): 4B, 5PD",1.83,Mali,France
5513,Jérémy Toulalan,1983-09-10,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5513-1516292184.jpg,0.0,"FC Girondins Bordeaux (2016-2017): 1B, 6PD | FC Girondins Bordeaux (2017-2018): 0B, 0PD",1.83,France,
5521,Grégory Pujol,1980-01-25,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/s_5521_1423_2012_1.jpg,0.0,"GFC Ajaccio (2015-2016): 7B, 7PD",1.83,France,
5543,Cédric Varrault,1980-01-30,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/s_5543_2969_2012_2.jpg,0.0,"Dijon FCO (2016-2017): 0B, 4PD | Dijon FCO (2017-2018): 1B, 3PD",1.82,France,
5544,Johan Audel,1983-12-12,Left Winger,LW,https://img.a.transfermarkt.technology/portrait/big/s_5544_79_2012_2.jpg,0.0,"FC Nantes (2014-2015): 12B, 11PD | FC Nantes (2015-2016): 19B, 7PD",1.81,Martinique,France
5566,Romain Rocchi,1981-10-02,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/s_5566_347_2012_1.jpg,0.0,"FC Metz (2014-2015): 1B, 1PD",1.83,France,
5588,Michael Essien,1982-12-03,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5588-1418303814.jpg,0.0,"AC Milan (2014-2015): 6B, 2PD",1.78,Ghana,France
5597,Chaouki Ben Saada,1984-07-01,Right Winger,RW,https://img.a.transfermarkt.technology/portrait/big/5597-1449738956.jpg,0.0,"ESTAC Troyes (2015-2016): 12B, 5PD | ESTAC Troyes (2017-2018): 14B, 2PD",1.76,Tunisie,France
5622,Guillaume Lacour,1980-08-02,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/5622-1449738073.jpg,0.0,"ESTAC Troyes (2015-2016): 0B, 0PD",1.73,France,
5639,José Saez,1982-05-07,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/s_5639_1423_2012_1.jpg,0.0,"SM Caen (2014-2015): 1B, 2PD",1.7,France,Espagne
5644,Grégory Campi,1976-02-24,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/5644-1715076711.jpg,0.0,"Monaco (2014-2015): 0B, 0PD | Monaco (2018-2019): 0B, 0PD | Monaco (2019-2020): 0B, 0PD",1.77,Monaco,France
5645,Benoît Cheyrou,1981-05-03,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5645-1489235277.jpg,0.0,"Olympique Marseille (2014-2015): 0B, 0PD",1.82,France,
5668,Anthony Réveillère,1979-11-10,Right-Back,RB,https://img.a.transfermarkt.technology/portrait/big/s_5668_1041_2012_1.jpg,0.0,"Sunderland AFC (2014-2015): 1B, 1PD",1.8,France,
5672,Étienne Didot,1983-07-24,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/s_5672_415_2012_2.jpg,0.0,"FC Toulouse (2014-2015): 4B, 12PD | FC Toulouse (2015-2016): 4B, 20PD | EA Guingamp (2016-2017): 3B, 10PD | EA Guingamp (2017-2018): 2B, 16PD | EA Guingamp (2018-2019): 10B, 8PD",1.75,France,
5676,Olivier Sorlin,1979-04-09,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/s_5676_14171_2012_2.jpg,0.0,"Thonon Évian Grand Genève FC (2014-2015): 4B, 2PD",1.82,France,
5686,Laurent Pionnier,1982-05-24,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/5686-1449585235.jpg,0.0,"Montpellier HSC (2014-2015): 0B, 0PD | Montpellier HSC (2015-2016): 0B, 0PD | Montpellier HSC (2016-2017): 0B, 0PD | Montpellier HSC (2017-2018): 0B, 0PD",1.83,France,
5687,Rudy Riou,1980-01-22,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/s_5687_826_2012_2.jpg,0.0,"RC Lens (2014-2015): 0B, 1PD",1.85,France,
5698,Cédric Barbosa,1976-03-06,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/s_5698_14171_2012_2.jpg,0.0,"Thonon Évian Grand Genève FC (2014-2015): 11B, 17PD",1.79,France,Portugal
5726,Renaud Connen,1980-03-21,Attacking Midfield,AM,,0.0,"Monaco (2014-2015): 0B, 0PD | Monaco (2018-2019): 0B, 0PD | Monaco (2019-2020): 0B, 0PD | Monaco (2020-2021): 0B, 0PD",1.75,France,Monaco
5755,Emiliano Moretti,1981-06-11,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5755-1419247542.jpg,0.0,"Torino FC (2014-2015): 0B, 0PD | Torino FC (2015-2016): 0B, 1PD | Torino FC (2016-2017): 0B, 1PD | Torino FC (2017-2018): 3B, 2PD | Torino FC (2018-2019): 2B, 2PD",1.82,Italie,
5793,Giovanni Pasquale,1982-01-05,Left Midfield,LM,https://img.a.transfermarkt.technology/portrait/big/5793-1449132811.jpg,0.0,"Udinese Calcio (2014-2015): 7B, 4PD | Udinese Calcio (2015-2016): 4B, 2PD",1.82,Italie,
5825,Marco Borriello,1982-06-18,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/5825-1455533007.jpg,0.0,"AS Roma (2014-2015): 0B, 0PD | Genoa CFC (2014-2015): 5B, 3PD | Atalanta BC (2015-2016): 7B, 2PD | AC Carpi (2015-2016): 4B, 7PD | Cagliari Calcio (2016-2017): 6B, 11PD | Cagliari Calcio (2017-2018): 0B, 1PD | SPAL (2017-2018): 6B, 5PD",1.86,Italie,
5856,Daniele Bonera,1981-05-31,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5856-1447255097.jpg,0.0,"Villarreal CF (2015-2016): 5B, 2PD | Villarreal CF (2016-2017): 0B, 0PD | Villarreal CF (2017-2018): 1B, 1PD | Villarreal CF (2018-2019): 1B, 4PD | AC Milan (2014-2015): 4B, 1PD",1.83,Italie,
5858,Paolo Cannavaro,1981-06-26,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5858-1449059381.jpg,0.0,"US Sassuolo (2014-2015): 0B, 2PD | US Sassuolo (2015-2016): 1B, 2PD | US Sassuolo (2016-2017): 2B, 1PD | US Sassuolo (2017-2018): 3B, 0PD",1.85,Italie,
5868,Matteo Brighi,1981-02-14,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/5868-1469109026.jpg,0.0,"US Sassuolo (2014-2015): 9B, 11PD | Bologna FC 1909 (2015-2016): 9B, 0PD | FC Empoli (2018-2019): 9B, 1PD",1.78,Italie,
5873,Marco Marchionni,1980-07-22,Right Midfield,RM,https://img.a.transfermarkt.technology/portrait/big/5873-1451058316.png,0.0,"UC Sampdoria (2014-2015): 0B, 1PD | UC Sampdoria (2015-2016): 0B, 0PD",1.73,Italie,
5878,Alberto Gilardino,1982-07-05,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/5878-1448984743.jpg,0.0,"ACF Fiorentina (2014-2015): 6B, 1PD | Palermo FC (2015-2016): 8B, 13PD | FC Empoli (2016-2017): 10B, 2PD | Delfino Pescara 1936 (2016-2017): 2B, 1PD",1.84,Italie,
5880,Morgan De Sanctis,1977-03-26,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/5880-1455553786.jpg,0.0,"AS Roma (2014-2015): 0B, 0PD | AS Roma (2015-2016): 1B, 0PD",1.9,Italie,
5889,Thomas Manfredini,1980-05-27,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5889-1464168391.jpg,0.0,"US Sassuolo (2014-2015): 0B, 0PD",1.82,Italie,
5893,Giampiero Pinzi,1981-03-11,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/5893-1542313878.jpg,0.0,"Udinese Calcio (2014-2015): 6B, 4PD | Chievo Verona (2015-2016): 9B, 4PD | Udinese Calcio (2015-2016): 0B, 0PD",1.8,Italie,
5896,David Pizarro,1979-09-11,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/5896-1698391304.jpg,0.0,"ACF Fiorentina (2014-2015): 11B, 4PD",1.68,Chili,
5908,Cristiano Lupatelli,1978-06-21,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/s_5908_430_2013_03_12_1.jpg,0.0,"ACF Fiorentina (2014-2015): 0B, 0PD",1.89,Italie,
5928,Sergio Pellissier,1979-04-12,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/5928-1449063117.jpg,0.0,"Chievo Verona (2014-2015): 18B, 7PD | Chievo Verona (2015-2016): 9B, 5PD | Chievo Verona (2016-2017): 13B, 9PD | Chievo Verona (2017-2018): 17B, 1PD | Chievo Verona (2018-2019): 7B, 7PD",1.75,Italie,
5946,Cesare Bovo,1983-01-14,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5946-1538202342.jpg,0.0,"Torino FC (2014-2015): 2B, 0PD | Torino FC (2015-2016): 1B, 2PD | Torino FC (2016-2017): 0B, 0PD | Delfino Pescara 1936 (2016-2017): 1B, 0PD",1.81,Italie,
5947,Daniele De Rossi,1983-07-24,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5947-1454935412.jpg,0.0,"AS Roma (2014-2015): 1B, 8PD | AS Roma (2015-2016): 3B, 6PD | AS Roma (2016-2017): 5B, 12PD | AS Roma (2017-2018): 2B, 9PD | AS Roma (2018-2019): 4B, 9PD",1.84,Italie,
5957,Alberto Aquilani,1984-07-07,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/5957-1445432761.jpg,0.0,"UD Las Palmas (2017-2018): 7B, 8PD | ACF Fiorentina (2014-2015): 14B, 6PD | US Sassuolo (2016-2017): 2B, 3PD | Delfino Pescara 1936 (2016-2017): 3B, 2PD",1.86,Italie,
5958,Francesco Totti,1976-09-27,Second Striker,SS,https://img.a.transfermarkt.technology/portrait/big/5958-1448466835.jpg,0.0,"AS Roma (2014-2015): 3B, 27PD | AS Roma (2015-2016): 13B, 3PD | AS Roma (2016-2017): 22B, 0PD",1.8,Italie,
5962,Antonio Cassano,1982-07-12,Second Striker,SS,https://img.a.transfermarkt.technology/portrait/big/5962-1448965838.jpg,0.0,"Parma Calcio 1913 (2014-2015): 1B, 2PD | UC Sampdoria (2015-2016): 11B, 9PD | UC Sampdoria (2016-2017): 0B, 0PD",1.75,Italie,
5970,Dario Dainelli,1979-06-09,Centre-Back,CB,https://img.a.transfermarkt.technology/portrait/big/5970-1538487199.jpg,0.0,"Chievo Verona (2014-2015): 2B, 6PD | Chievo Verona (2015-2016): 4B, 2PD | Chievo Verona (2016-2017): 1B, 1PD | Chievo Verona (2017-2018): 5B, 4PD",1.91,Italie,
5974,Matuzalém,1980-06-10,Defensive Midfield,DM,https://img.a.transfermarkt.technology/portrait/big/5974-1417078210.jpg,0.0,"Hellas Verona (2015-2016): 5B, 2PD",1.78,Brésil,Italie
5976,Roberto Guana,1981-01-21,Central Midfield,CM,https://img.a.transfermarkt.technology/portrait/big/s_5976_862_2013_09_25_1.jpg,0.0,"Chievo Verona (2014-2015): 0B, 0PD",1.78,Italie,
5980,Luca Toni,1977-05-26,Centre-Forward,CF,https://img.a.transfermarkt.technology/portrait/big/5980-1449061674.jpg,0.0,"Hellas Verona (2014-2015): 2B, 3PD | Hellas Verona (2015-2016): 3B, 4PD",1.93,Italie,
5986,Ferdinando Coppola,1978-06-10,Goalkeeper,GK,https://img.a.transfermarkt.technology/portrait/big/5986-1449060665.jpg,0.0,"Hellas Verona (2015-2016): 0B, 0PD | Hellas Verona (2017-2018): 0B, 0PD",1.88,Italie,
